order_id,customer_id,order_value,cancellation_reason,cancelled,device_type,shipping_method,customer_tenure_days,order_date,product_type
5113,C0944,462.42,Changed Mind,0,Tablet,Standard,1630,2024-11-10,Home
5114,C1627,405.46,Out of Stock,0,Mobile,Standard,711,2024-04-14,Beauty
5115,C2838,685.92,Payment Issue,0,Mobile,Standard,614,2024-01-01,Home
5116,C2661,429.25,Other,0,Desktop,Standard,192,2024-09-10,Electronics
5117,C2937,211.63,Changed Mind,0,Tablet,Standard,380,2024-10-13,Beauty
5118,C0349,543.76,Shipping Delay,0,Desktop,Standard,1025,2024-10-20,Clothing
5119,C1677,438.63,Out of Stock,0,Mobile,Standard,1782,2024-10-04,Clothing
5120,C1197,194.11,Product Quality,0,Mobile,Standard,1626,2024-07-12,Electronics
5121,C0010,463.17,Changed Mind,0,Mobile,Standard,1068,2024-09-13,Clothing
5122,C2788,659.01,Product Quality,0,Mobile,Standard,938,2024-09-06,Home
5123,C1462,32.57,Changed Mind,0,Tablet,Standard,2,2024-09-04,Beauty
5124,C0667,508.37,Changed Mind,1,Desktop,Standard,929,2024-03-28,Toys
5125,C2594,286.17,Shipping Delay,1,Mobile,Standard,1472,2024-09-09,Beauty
5126,C1523,241.21,Product Quality,0,Mobile,Standard,1599,2024-06-12,Beauty
5127,C2177,320.14,Shipping Delay,0,Tablet,Standard,1158,2024-06-10,Toys
5128,C0601,280.2,Other,1,Desktop,Express,1314,2024-09-21,Clothing
5129,C2653,667.47,Changed Mind,0,Mobile,Express,277,2024-04-19,Clothing
5130,C0327,227.09,Other,0,Desktop,Standard,175,2024-12-05,Beauty
5131,C0980,589.19,Payment Issue,0,Mobile,Standard,281,2024-07-25,Clothing
5132,C2452,84.31,Shipping Delay,1,Desktop,Express,1143,2024-11-14,Home
5133,C0629,761.6,Out of Stock,1,Desktop,Standard,1797,2024-05-11,Home
5134,C1630,501.63,Out of Stock,0,Desktop,Standard,1197,2024-05-12,Toys
5135,C2766,568.31,Changed Mind,0,Mobile,Standard,1462,2024-04-17,Beauty
5136,C0274,245.45,Out of Stock,0,Mobile,Standard,458,2024-06-20,Home
5137,C0685,335.56,Payment Issue,0,Mobile,Express,1653,2024-02-09,Electronics
5138,C0116,186.78,Changed Mind,0,Tablet,Express,950,2024-10-18,Clothing
5139,C0861,746.7,Payment Issue,0,Tablet,Standard,340,2024-02-04,Beauty
5140,C2004,395.6,Out of Stock,0,Desktop,Standard,696,2024-02-28,Home
5141,C0693,508.05,Payment Issue,1,Tablet,Standard,1778,2024-07-11,Toys
5142,C1106,590.07,Payment Issue,0,Desktop,Standard,725,2024-07-28,Home
5143,C2372,303.17,Payment Issue,0,Mobile,Standard,120,2024-01-31,Electronics
5144,C2162,578.88,Changed Mind,0,Desktop,Express,574,2024-06-22,Home
5145,C1793,544.03,Customer Service,1,Mobile,Standard,1684,2024-10-31,Beauty
5146,C0154,567.47,Other,0,Mobile,Standard,1516,2024-07-16,Toys
5147,C1901,396.49,Payment Issue,0,Mobile,Standard,275,2024-04-15,Toys
5148,C1428,312.52,Shipping Delay,1,Mobile,Express,968,2024-10-01,Electronics
5149,C1290,185.44,Shipping Delay,0,Desktop,Standard,986,2024-04-05,Beauty
5150,C0315,661.45,Out of Stock,1,Mobile,Standard,28,2024-06-18,Electronics
5151,C1065,490.6,Shipping Delay,1,Mobile,Standard,1760,2024-01-30,Electronics
5152,C0105,361.04,Payment Issue,1,Desktop,Standard,684,2024-10-08,Electronics
5153,C1925,755.76,Out of Stock,0,Desktop,Standard,1267,2024-06-09,Home
5154,C1914,47.79,Changed Mind,1,Mobile,Express,320,2024-11-01,Clothing
5155,C1217,681.64,Payment Issue,0,Mobile,Standard,642,2024-04-20,Home
5156,C1425,798.09,Shipping Delay,0,Mobile,Standard,351,2024-07-30,Beauty
5157,C2402,710.68,Out of Stock,0,Desktop,Express,531,2024-07-14,Electronics
5158,C1773,650.24,Changed Mind,0,Desktop,Standard,1104,2024-04-05,Electronics
5159,C1961,305.7,Out of Stock,0,Mobile,Standard,1316,2024-12-03,Clothing
5160,C2781,192.74,Product Quality,0,Tablet,Standard,293,2024-05-17,Toys
5161,C1604,590.53,Customer Service,0,Mobile,Express,1520,2024-10-04,Electronics
5162,C0709,250.61,Shipping Delay,0,Mobile,Standard,457,2024-11-05,Home
5163,C0651,149.07,Out of Stock,0,Mobile,Standard,746,2024-06-27,Electronics
5164,C2872,631.36,Out of Stock,0,Mobile,Standard,732,2024-12-02,Beauty
5165,C0947,256.91,Changed Mind,0,Tablet,Standard,1705,2024-08-21,Clothing
5166,C0661,732.41,Payment Issue,0,Mobile,Standard,1581,2024-09-05,Toys
5167,C2147,674.1,Changed Mind,0,Mobile,Standard,1083,2024-05-11,Beauty
5168,C2636,679.64,Out of Stock,0,Mobile,Standard,1631,2024-09-05,Home
5169,C2330,619.54,Out of Stock,0,Mobile,Standard,1804,2024-10-19,Beauty
5170,C2451,705.9,Other,1,Mobile,Express,542,2024-03-03,Electronics
5171,C1133,646.54,Product Quality,0,Mobile,Express,379,2024-11-02,Clothing
5172,C0700,485.98,Payment Issue,0,Mobile,Standard,323,2024-09-13,Electronics
5173,C2247,243.7,Payment Issue,0,Mobile,Standard,1651,2024-09-04,Clothing
5174,C2039,711.69,Payment Issue,0,Desktop,Standard,1085,2024-09-20,Home
5175,C2375,674.08,Product Quality,0,Desktop,Express,944,2024-12-02,Beauty
5176,C2202,383.57,Product Quality,0,Mobile,Standard,1169,2024-12-26,Clothing
5177,C0552,40.87,Other,0,Mobile,Express,842,2024-06-27,Beauty
5178,C0405,514.45,Out of Stock,0,Desktop,Standard,361,2024-11-10,Clothing
5179,C0462,49.97,Customer Service,0,Mobile,Standard,52,2024-10-27,Electronics
5180,C2180,741.76,Out of Stock,0,Mobile,Standard,401,2024-06-13,Clothing
5181,C2839,769.69,Other,0,Desktop,Standard,1586,2024-03-31,Clothing
5182,C0874,159.7,Product Quality,0,Desktop,Standard,680,2024-11-17,Toys
5183,C0084,544.35,Shipping Delay,0,Mobile,Standard,992,2024-07-10,Home
5184,C1423,82.89,Out of Stock,1,Mobile,Standard,868,2024-10-18,Electronics
5185,C2802,586.32,Product Quality,1,Mobile,Standard,706,2024-03-16,Electronics
5186,C2676,284.36,Changed Mind,0,Desktop,Standard,1472,2024-11-01,Beauty
5187,C0221,548.03,Payment Issue,0,Mobile,Standard,1106,2024-04-08,Clothing
5188,C2601,304.57,Payment Issue,0,Mobile,Standard,378,2024-04-04,Clothing
5189,C1392,125.0,Out of Stock,1,Mobile,Express,645,2024-06-29,Clothing
5190,C0112,330.83,Out of Stock,0,Mobile,Standard,1481,2024-06-02,Electronics
5191,C0615,99.01,Payment Issue,0,Mobile,Standard,932,2024-12-21,Toys
5192,C1582,465.74,Changed Mind,0,Mobile,Standard,1803,2024-11-19,Beauty
5193,C2972,42.35,Changed Mind,0,Mobile,Standard,80,2024-04-21,Clothing
5194,C0475,426.58,Out of Stock,0,Desktop,Standard,730,2024-06-19,Toys
5195,C2884,710.23,Changed Mind,0,Mobile,Express,513,2024-09-09,Home
5196,C1914,671.92,Payment Issue,0,Desktop,Standard,1332,2024-12-16,Electronics
5197,C0271,707.4,Payment Issue,0,Mobile,Standard,920,2024-05-01,Home
5198,C2469,738.42,Payment Issue,0,Desktop,Standard,762,2024-07-23,Electronics
5199,C1921,92.58,Customer Service,0,Tablet,Standard,493,2024-09-01,Beauty
5200,C2755,111.71,Changed Mind,0,Mobile,Express,1259,2024-05-06,Home
5201,C1391,450.04,Product Quality,1,Tablet,Standard,1691,2024-12-24,Beauty
5202,C0040,716.24,Out of Stock,0,Mobile,Standard,940,2024-11-10,Beauty
5203,C1983,779.74,Other,0,Desktop,Standard,1060,2024-02-15,Beauty
5204,C2237,46.55,Changed Mind,0,Mobile,Standard,740,2024-10-22,Home
5205,C0994,291.06,Payment Issue,0,Mobile,Standard,1680,2024-08-23,Home
5206,C2013,178.19,Payment Issue,0,Mobile,Standard,324,2024-05-20,Home
5207,C2584,607.21,Payment Issue,0,Mobile,Standard,1079,2024-04-30,Clothing
5208,C0290,515.75,Shipping Delay,0,Desktop,Standard,1144,2024-12-26,Beauty
5209,C2481,104.71,Payment Issue,1,Mobile,Express,313,2024-01-09,Clothing
5210,C2519,391.98,Payment Issue,0,Mobile,Standard,1234,2024-03-06,Electronics
5211,C2676,551.5,Other,0,Tablet,Standard,1795,2024-11-04,Home
5212,C0279,625.41,Out of Stock,0,Tablet,Standard,102,2024-03-21,Toys
5213,C2925,25.84,Payment Issue,0,Tablet,Standard,438,2024-09-16,Electronics
5214,C0581,713.47,Payment Issue,0,Desktop,Standard,816,2024-04-14,Beauty
5215,C0863,459.73,Payment Issue,0,Mobile,Standard,746,2024-04-06,Beauty
5216,C0254,651.41,Other,0,Mobile,Express,37,2024-07-08,Clothing
5217,C0181,648.27,Customer Service,0,Mobile,Express,812,2024-12-13,Home
5218,C0681,159.98,Customer Service,1,Tablet,Express,1643,2024-07-13,Home
5219,C0825,97.04,Other,0,Mobile,Standard,1437,2024-11-29,Electronics
5220,C0700,579.82,Out of Stock,0,Mobile,Standard,1247,2024-03-23,Electronics
5221,C2614,133.58,Payment Issue,0,Mobile,Express,1016,2024-09-07,Electronics
5222,C1350,681.45,Changed Mind,0,Mobile,Standard,1316,2024-03-10,Toys
5223,C1381,583.69,Product Quality,1,Mobile,Standard,1719,2024-10-18,Toys
5224,C1674,675.04,Other,0,Desktop,Standard,154,2024-12-05,Beauty
5225,C2728,246.22,Changed Mind,1,Mobile,Standard,1055,2024-07-06,Beauty
5226,C2439,260.11,Out of Stock,0,Mobile,Standard,1257,2024-05-20,Beauty
5227,C1639,540.27,Other,1,Desktop,Express,488,2024-05-19,Home
5228,C1958,34.84,Payment Issue,0,Desktop,Standard,1785,2024-03-15,Beauty
5229,C0212,583.93,Other,1,Mobile,Standard,1593,2024-04-09,Clothing
5230,C1539,670.27,Payment Issue,0,Tablet,Standard,1356,2024-05-24,Electronics
5231,C0384,337.98,Out of Stock,0,Desktop,Standard,1698,2024-06-23,Home
5232,C1715,614.25,Payment Issue,0,Mobile,Standard,1040,2024-11-04,Toys
5233,C0342,147.94,Shipping Delay,0,Desktop,Standard,1437,2024-08-08,Electronics
5234,C1839,264.59,Out of Stock,0,Desktop,Standard,1789,2024-11-18,Beauty
5235,C1988,779.7,Changed Mind,0,Mobile,Standard,1681,2024-01-10,Toys
5236,C0844,789.2,Other,1,Mobile,Standard,1764,2024-02-15,Toys
5237,C1535,414.96,Shipping Delay,0,Mobile,Standard,239,2024-12-04,Toys
5238,C0420,748.07,Product Quality,0,Desktop,Standard,1309,2024-04-26,Electronics
5239,C2799,,Payment Issue,1,Mobile,Standard,345,2024-01-04,Home
5240,C1989,240.35,Other,0,Desktop,Standard,1398,2024-11-08,Electronics
5241,C1933,220.85,Payment Issue,0,Mobile,Standard,15,2024-08-25,Clothing
5242,C1850,744.31,Payment Issue,1,Mobile,Standard,586,2024-10-20,Beauty
5243,C0306,146.23,Payment Issue,0,Mobile,Standard,949,2024-01-31,Home
5244,C2750,467.91,Changed Mind,0,Mobile,Standard,259,2024-05-09,Home
5245,C0869,448.86,Other,0,Desktop,Standard,360,2024-08-28,Beauty
5246,C2585,594.3,Changed Mind,1,Desktop,Standard,1422,2024-03-21,Clothing
5247,C1136,404.4,Changed Mind,1,Mobile,Standard,459,2024-01-25,Toys
5248,C1435,225.11,Customer Service,1,Mobile,Express,1539,2024-09-17,Beauty
5249,C0206,143.82,Shipping Delay,0,Desktop,Standard,930,2024-02-17,Toys
5250,C0496,500.45,Product Quality,0,Desktop,Standard,1786,2024-02-21,Beauty
5251,C1910,578.0,Payment Issue,0,Desktop,Standard,1108,2024-11-25,Electronics
5252,C2552,459.92,Product Quality,0,Mobile,Standard,1086,2024-05-28,Clothing
5253,C1046,593.3,Payment Issue,0,Tablet,Standard,99,2024-04-08,Clothing
5254,C0213,121.8,Other,0,Desktop,Standard,754,2024-03-07,Beauty
5255,C0310,707.15,Out of Stock,1,Mobile,Standard,294,2024-07-28,Clothing
5256,C2709,470.09,Shipping Delay,0,Mobile,Standard,1185,2024-09-04,Toys
5257,C1992,110.21,Payment Issue,0,Mobile,Standard,928,2024-04-28,Clothing
5258,C2801,374.92,Changed Mind,1,Desktop,Standard,1201,2024-08-15,Clothing
5259,C0272,677.39,Payment Issue,1,Mobile,Standard,1467,2024-04-12,Clothing
5260,C1823,719.07,Changed Mind,0,Mobile,Standard,327,2024-10-15,Home
5261,C2986,219.07,Changed Mind,0,Mobile,Standard,1351,2024-08-27,Beauty
5262,C2080,571.9,Product Quality,0,Mobile,Standard,763,2024-08-19,Electronics
5263,C0443,88.99,Payment Issue,0,Mobile,Standard,1065,2024-10-16,Electronics
5264,C2210,36.5,Product Quality,0,Desktop,Standard,241,2024-06-02,Home
5265,C2815,452.72,Payment Issue,0,Mobile,Standard,1365,2024-06-18,Home
5266,C0254,558.91,Payment Issue,1,Mobile,Standard,1114,2024-06-07,Electronics
5267,C0521,638.67,Product Quality,0,Mobile,Standard,1051,2024-04-22,Toys
5268,C0977,278.77,Product Quality,0,Mobile,Express,458,2024-02-20,Electronics
5269,C0010,15.16,Out of Stock,0,Mobile,Express,666,2024-02-05,Electronics
5270,C2774,388.82,Payment Issue,0,Mobile,Express,1654,2024-01-13,Beauty
5271,C2553,22.52,Shipping Delay,0,Mobile,Standard,1408,2024-12-06,Electronics
5272,C2833,82.67,Changed Mind,0,Desktop,Express,1510,2024-08-05,Electronics
5273,C1584,268.08,Changed Mind,1,Mobile,Standard,219,2024-08-30,Clothing
5274,C2484,355.37,Shipping Delay,0,Desktop,Standard,858,2024-08-10,Home
5275,C1135,230.78,Changed Mind,0,Mobile,Express,263,2024-07-26,Electronics
5276,C0153,469.67,Payment Issue,0,Mobile,Express,120,2024-09-25,Electronics
5277,C1659,53.73,Other,0,Desktop,Standard,1069,2024-08-09,Toys
5278,C2965,124.22,Product Quality,0,Mobile,Express,1303,2024-10-14,Electronics
5279,C2917,559.25,Payment Issue,0,Tablet,Standard,1138,2024-01-12,Beauty
5280,C2801,122.29,Out of Stock,1,Mobile,Standard,1191,2024-07-05,Toys
5281,C1857,515.42,Payment Issue,0,Mobile,Standard,434,2024-06-17,Electronics
5282,C1215,53.2,Customer Service,0,Mobile,Express,1269,2024-10-19,Beauty
5283,C1753,331.83,Shipping Delay,0,Desktop,Standard,483,2024-11-19,Home
5284,C2611,150.15,Payment Issue,0,Tablet,Express,1398,2024-04-15,Electronics
5285,C1105,96.61,Payment Issue,0,Mobile,Standard,279,2024-06-24,Home
5286,C2537,457.96,Payment Issue,0,Mobile,Standard,1769,2024-12-14,Electronics
5287,C0895,743.39,Out of Stock,0,Mobile,Standard,1045,2024-02-10,Toys
5288,C1112,53.28,Product Quality,0,Desktop,Standard,713,2024-11-07,Toys
5289,C0104,343.03,Payment Issue,1,Mobile,Standard,67,2024-11-20,Beauty
5290,C1915,,Payment Issue,0,Mobile,Standard,1671,2024-09-05,Clothing
5291,C1007,375.52,Changed Mind,0,Mobile,Standard,742,2024-09-23,Beauty
5292,C0407,647.13,Payment Issue,0,Desktop,Standard,1081,2024-08-09,Electronics
5293,C1402,151.92,Changed Mind,0,Mobile,Standard,1550,2024-04-22,Home
5294,C0167,768.08,Out of Stock,0,Desktop,Standard,1287,2024-10-10,Home
5295,C0509,314.28,Shipping Delay,0,Desktop,Standard,1705,2024-10-04,Electronics
5296,C1662,279.84,Other,0,Mobile,Standard,1446,2024-07-21,Clothing
5297,C2361,700.94,Other,0,Mobile,Express,1021,2024-12-06,Clothing
5298,C0763,455.45,Out of Stock,0,Desktop,Express,1522,2024-09-18,Clothing
5299,C0681,417.99,Product Quality,0,Mobile,Standard,290,2024-10-08,Electronics
5300,C2525,584.31,Other,0,Mobile,Standard,168,2024-05-23,Toys
5301,C2121,468.07,Payment Issue,0,Desktop,Standard,1583,2024-08-30,Toys
5302,C1165,138.39,Payment Issue,0,Tablet,Standard,1485,2024-09-26,Electronics
5303,C0582,542.62,Payment Issue,0,Tablet,Standard,1631,2024-02-04,Toys
5304,C0262,115.44,Out of Stock,0,Desktop,Standard,555,2024-10-24,Clothing
5305,C1364,646.63,Product Quality,0,Mobile,Standard,352,2024-02-22,Toys
5306,C1332,791.89,Changed Mind,0,Mobile,Standard,1263,2024-12-21,Electronics
5307,C2293,308.14,Out of Stock,1,Mobile,Standard,282,2024-05-29,Toys
5308,C1539,361.36,Out of Stock,1,Mobile,Express,1472,2024-01-13,Toys
5309,C0561,46.68,Payment Issue,0,Mobile,Standard,1605,2024-09-23,Toys
5310,C1100,20.85,Changed Mind,0,Mobile,Standard,1788,2024-04-06,Toys
5311,C1904,737.92,Payment Issue,0,Desktop,Standard,1089,2024-03-26,Electronics
5312,C0175,111.61,Payment Issue,0,Tablet,Standard,1350,2024-11-04,Beauty
5313,C2157,362.17,Customer Service,1,Tablet,Standard,455,2024-09-21,Toys
5314,C2231,654.13,Customer Service,1,Mobile,Standard,958,2024-03-11,Beauty
5315,C0192,712.56,Customer Service,0,Tablet,Standard,1004,2024-01-17,Electronics
5316,C0065,420.32,Product Quality,0,Mobile,Standard,476,2024-07-07,Home
5317,C1498,456.38,Product Quality,0,Mobile,Standard,284,2024-01-10,Beauty
5318,C1568,539.05,Shipping Delay,0,Desktop,Standard,30,2024-06-14,Electronics
5319,C2912,769.49,Shipping Delay,0,Mobile,Standard,447,2024-02-08,Home
5320,C1152,486.11,Shipping Delay,0,Tablet,Standard,213,2024-12-31,Toys
5321,C1938,451.99,Out of Stock,0,Mobile,Standard,1716,2024-12-10,Electronics
5322,C0369,21.48,Changed Mind,0,Mobile,Standard,1737,2024-08-06,Clothing
5323,C0851,73.95,Product Quality,0,Mobile,Standard,1603,2024-04-03,Home
5324,C0043,465.97,Changed Mind,0,Desktop,Standard,1048,2024-06-06,Clothing
5325,C1908,749.63,Out of Stock,0,Mobile,Express,1783,2024-12-28,Toys
5326,C2536,694.69,Changed Mind,0,Desktop,Standard,1396,2024-02-03,Toys
5327,C0078,786.24,Changed Mind,0,Desktop,Express,396,2024-10-15,Beauty
5328,C2874,426.99,Other,0,Desktop,Standard,336,2024-01-12,Toys
5329,C1825,632.47,Changed Mind,1,Mobile,Standard,935,2024-08-20,Beauty
5330,C1294,673.92,Changed Mind,0,Mobile,Express,967,2024-03-27,Home
5331,C0674,,Payment Issue,1,Desktop,Standard,854,2024-04-02,Clothing
5332,C0701,277.61,Customer Service,0,Tablet,Standard,902,2024-04-16,Home
5333,C0759,381.28,Out of Stock,0,Desktop,Standard,671,2024-07-11,Clothing
5334,C1924,687.75,Shipping Delay,0,Mobile,Express,1303,2024-01-10,Electronics
5335,C2776,245.85,Customer Service,0,Mobile,Standard,768,2024-05-04,Home
5336,C2973,739.76,Changed Mind,0,Mobile,Standard,622,2024-10-01,Electronics
5337,C0902,191.55,Payment Issue,0,Desktop,Standard,558,2024-10-05,Clothing
5338,C2937,602.12,Payment Issue,0,Mobile,Express,1714,2024-05-07,Beauty
5339,C0993,508.14,Product Quality,0,Desktop,Standard,547,2024-12-06,Home
5340,C1192,602.18,Shipping Delay,0,Tablet,Express,922,2024-07-03,Home
5341,C2387,355.5,Payment Issue,0,Mobile,Express,1221,2024-12-28,Beauty
5342,C2241,746.79,Payment Issue,0,Mobile,Standard,553,2024-12-20,Beauty
5343,C1477,509.65,Payment Issue,0,Tablet,Standard,478,2024-02-28,Toys
5344,C2331,237.75,Shipping Delay,0,Mobile,Standard,843,2024-06-30,Toys
5345,C0390,514.38,Payment Issue,1,Mobile,Standard,1625,2024-03-14,Clothing
5346,C1000,236.58,Payment Issue,0,Mobile,Standard,1603,2024-01-02,Home
5347,C0525,241.97,Changed Mind,0,Mobile,Standard,69,2024-08-30,Beauty
5348,C1856,325.68,Shipping Delay,0,Desktop,Standard,504,2024-08-15,Beauty
5349,C1507,,Shipping Delay,1,Mobile,Express,109,2024-02-17,Electronics
5350,C0659,405.24,Changed Mind,0,Mobile,Standard,1405,2024-01-06,Toys
5351,C2764,546.33,Shipping Delay,0,Desktop,Standard,396,2024-02-12,Electronics
5352,C0891,319.65,Out of Stock,0,Mobile,Standard,1432,2024-05-24,Beauty
5353,C1482,218.25,Other,1,Mobile,Standard,350,2024-05-06,Home
5354,C0452,764.17,Payment Issue,0,Desktop,Standard,1557,2024-11-30,Home
5355,C2476,486.83,Shipping Delay,1,Desktop,Standard,1524,2024-09-02,Electronics
5356,C1538,747.82,Out of Stock,0,Mobile,Standard,994,2024-04-30,Toys
5357,C0883,170.7,Payment Issue,0,Mobile,Standard,788,2024-08-19,Clothing
5358,C0313,126.05,Product Quality,0,Desktop,Standard,1730,2024-07-07,Home
5359,C0840,686.1,Changed Mind,0,Desktop,Standard,420,2024-10-11,Clothing
5360,C2567,547.92,Changed Mind,1,Mobile,Standard,1580,2024-08-29,Toys
5361,C0375,157.4,Changed Mind,0,Mobile,Express,921,2024-03-18,Electronics
5362,C0451,222.79,Payment Issue,0,Mobile,Standard,110,2024-02-27,Toys
5363,C0595,642.52,Changed Mind,0,Desktop,Standard,208,2024-06-29,Beauty
5364,C1234,368.56,Out of Stock,0,Mobile,Standard,1765,2024-03-10,Toys
5365,C0500,539.73,Product Quality,0,Desktop,Standard,1462,2024-09-21,Electronics
5366,C0464,261.5,Product Quality,0,Mobile,Standard,1201,2024-07-22,Electronics
5367,C0113,311.17,Payment Issue,0,Desktop,Standard,930,2024-06-18,Toys
5368,C1036,792.66,Out of Stock,0,Tablet,Express,1785,2024-10-21,Electronics
5369,C2379,205.62,Other,0,Mobile,Standard,424,2024-09-03,Beauty
5370,C1925,410.1,Payment Issue,0,Mobile,Standard,327,2024-02-28,Clothing
5371,C0140,677.08,Out of Stock,0,Mobile,Standard,10,2024-10-26,Toys
5372,C1425,198.99,Product Quality,0,Mobile,Standard,1275,2024-11-16,Electronics
5373,C2950,338.02,Shipping Delay,1,Mobile,Express,855,2024-01-11,Clothing
5374,C0517,495.92,Payment Issue,0,Mobile,Standard,1258,2024-12-12,Beauty
5375,C2617,390.14,Changed Mind,1,Tablet,Express,1671,2024-12-05,Toys
5376,C1948,373.01,Out of Stock,0,Desktop,Standard,253,2024-01-05,Electronics
5377,C2894,296.38,Other,0,Desktop,Express,1589,2024-07-23,Clothing
5378,C2166,473.45,Payment Issue,0,Mobile,Standard,1501,2024-09-01,Beauty
5379,C0888,503.25,Other,0,Mobile,Standard,128,2024-09-05,Home
5380,C1342,526.1,Changed Mind,0,Mobile,Express,1761,2024-04-14,Electronics
5381,C0050,65.59,Payment Issue,0,Mobile,Standard,1555,2024-08-29,Beauty
5382,C0019,508.52,Changed Mind,0,Mobile,Standard,99,2024-09-28,Clothing
5383,C0726,763.06,Shipping Delay,0,Mobile,Standard,289,2024-01-07,Toys
5384,C2245,437.38,Payment Issue,0,Desktop,Standard,1592,2024-08-11,Clothing
5385,C1474,575.06,Changed Mind,0,Mobile,Standard,1249,2024-08-04,Toys
5386,C2607,449.82,Other,0,Mobile,Express,1676,2024-02-13,Beauty
5387,C0452,685.25,Other,0,Mobile,Standard,1148,2024-01-26,Beauty
5388,C2337,744.37,Changed Mind,0,Tablet,Express,1461,2024-10-18,Clothing
5389,C1165,155.53,Payment Issue,1,Mobile,Express,1587,2024-06-29,Clothing
5390,C1108,355.12,Product Quality,1,Mobile,Standard,645,2024-04-01,Toys
5391,C2439,319.98,Shipping Delay,0,Mobile,Express,664,2024-09-24,Electronics
5392,C0215,330.12,Payment Issue,0,Mobile,Standard,1370,2024-12-11,Clothing
5393,C1550,109.16,Other,0,Desktop,Standard,697,2024-03-08,Electronics
5394,C2263,652.76,Payment Issue,0,Mobile,Standard,1774,2024-12-29,Electronics
5395,C0128,38.26,Shipping Delay,0,Mobile,Standard,182,2024-05-30,Electronics
5396,C1846,427.3,Changed Mind,1,Mobile,Standard,350,2024-04-13,Beauty
5397,C0760,532.88,Out of Stock,0,Desktop,Standard,1538,2024-03-28,Beauty
5398,C2452,173.9,Payment Issue,0,Mobile,Standard,1819,2024-04-04,Electronics
